rotten	vies	0.05
rotten	vervelen	0.05
rotten	appel	0.6
rotten	vis	0.05
rotten	ei	0.2
rotten	staat	0.05
attempt	moord	0.05555555555555555
attempt	nadruk	0.027777777777777776
attempt	poging	0.1111111111111111
attempt	gemeen	0.027777777777777776
attempt	ski	0.027777777777777776
attempt	onderdrukken	0.027777777777777776
attempt	ontsnappen	0.027777777777777776
attempt	slagen	0.027777777777777776
attempt	missen	0.027777777777777776
attempt	falen	0.027777777777777776
attempt	triathlon	0.027777777777777776
attempt	diefstal	0.027777777777777776
attempt	doen	0.08333333333333333
attempt	winnen	0.027777777777777776
attempt	volleybal	0.027777777777777776
attempt	hopen	0.027777777777777776
attempt	moordenaar	0.027777777777777776
attempt	ruimte	0.027777777777777776
attempt	moeite	0.027777777777777776
attempt	wagen	0.027777777777777776
attempt	proberen	0.08333333333333333
attempt	zelfmoord	0.05555555555555555
attempt	smeed	0.027777777777777776
attempt	pogen	0.05555555555555555
attempt	versieren	0.027777777777777776
attempt	tentamen	0.027777777777777776
slippery	wegdek	0.10526315789473684
slippery	weg	0.10526315789473684
slippery	banaan	0.05263157894736842
slippery	nijd	0.05263157894736842
slippery	glas	0.05263157894736842
slippery	achterbaks	0.05263157894736842
slippery	missen	0.05263157894736842
slippery	sexy	0.05263157894736842
slippery	ijs	0.05263157894736842
slippery	glad	0.05263157894736842
slippery	sneeuw	0.05263157894736842
slippery	band	0.05263157894736842
slippery	winter	0.05263157894736842
slippery	vriezen	0.05263157894736842
slippery	stroef	0.05263157894736842
slippery	nat	0.10526315789473684
understand	zin	0.05555555555555555
understand	proefwerk	0.05555555555555555
understand	vraag	0.05555555555555555
understand	onderwijs	0.05555555555555555
understand	moeilijk	0.1111111111111111
understand	tekst	0.05555555555555555
understand	betekenis	0.05555555555555555
understand	boek	0.1111111111111111
understand	woord	0.05555555555555555
understand	leraar	0.1111111111111111
understand	verstand	0.05555555555555555
understand	stof	0.05555555555555555
understand	begrijpen	0.05555555555555555
understand	slim	0.1111111111111111
stubborn	toegeeflijk	0.0625
stubborn	lastig	0.0625
stubborn	kip	0.0625
stubborn	toegeven	0.0625
stubborn	kind	0.0625
stubborn	dom	0.0625
stubborn	ezel	0.375
stubborn	hoofdstad	0.0625
stubborn	ram	0.0625
stubborn	eigenwijs	0.0625
stubborn	eerlijk	0.0625
bottle	glas	0.075
bottle	cafe	0.025
bottle	whiskey	0.05
bottle	dop	0.025
bottle	boot	0.025
bottle	bier	0.025
bottle	alcohol	0.05
bottle	drank	0.1
bottle	drinken	0.1
bottle	cola	0.025
bottle	brief	0.025
bottle	wijn	0.375
bottle	groen	0.025
bottle	schip	0.025
bottle	dronken	0.025
bottle	post	0.025
method	wiskunde	0.05714285714285714
method	studie	0.02857142857142857
method	consequent	0.02857142857142857
method	onderwijs	0.05714285714285714
method	water	0.02857142857142857
method	les	0.05714285714285714
method	manier	0.08571428571428572
method	wiskundig	0.02857142857142857
method	boek	0.05714285714285714
method	leren	0.17142857142857143
method	psychologie	0.05714285714285714
method	experiment	0.02857142857142857
method	wijze	0.02857142857142857
method	oplossing	0.02857142857142857
method	werkwijz	0.02857142857142857
method	onderzoek	0.2
method	oefening	0.02857142857142857
elegant	net	0.05
elegant	lopen	0.05
elegant	vrouw	0.25
elegant	dame	0.1
elegant	jurk	0.2
elegant	charmant	0.1
elegant	figuur	0.05
elegant	pak	0.05
elegant	dun	0.05
elegant	plomp	0.05
elegant	lomp	0.05
mirror	glas	0.15789473684210525
mirror	kammen	0.02631578947368421
mirror	mirakel	0.02631578947368421
mirror	schoonheid	0.02631578947368421
mirror	ik	0.05263157894736842
mirror	gezicht	0.13157894736842105
mirror	ijdel	0.05263157894736842
mirror	zien	0.02631578947368421
mirror	jezelf	0.10526315789473684
mirror	lelijk	0.02631578947368421
mirror	lied	0.02631578947368421
mirror	spiegelbeeld	0.10526315789473684
mirror	geluid	0.02631578947368421
mirror	prinses	0.02631578947368421
mirror	kam	0.02631578947368421
mirror	sneeuwitje	0.02631578947368421
mirror	zelf	0.02631578947368421
mirror	kijken	0.05263157894736842
mirror	sprookje	0.02631578947368421
mirror	spiegelen	0.02631578947368421
metal	geest	0.02631578947368421
metal	hard	0.13157894736842105
metal	glanzen	0.02631578947368421
metal	lood	0.05263157894736842
metal	kabel	0.02631578947368421
metal	glas	0.02631578947368421
metal	moeheid	0.02631578947368421
metal	bros	0.02631578947368421
metal	voorwerp	0.02631578947368421
metal	metaal	0.02631578947368421
metal	ring	0.02631578947368421
metal	auto	0.02631578947368421
metal	goud	0.02631578947368421
metal	fabriek	0.02631578947368421
metal	mes	0.05263157894736842
metal	ijzer	0.21052631578947367
metal	muziek	0.05263157894736842
metal	aluminium	0.02631578947368421
metal	materiaal	0.02631578947368421
metal	fiets	0.02631578947368421
metal	hardrock	0.05263157894736842
metal	vork	0.02631578947368421
metal	baas	0.02631578947368421
apple	sinaasappel	0.02564102564102564
apple	honger	0.02564102564102564
apple	banaan	0.07692307692307693
apple	groen	0.10256410256410256
apple	eten	0.05128205128205128
apple	fruit	0.1282051282051282
apple	vrucht	0.02564102564102564
apple	lekker	0.02564102564102564
apple	bijten	0.02564102564102564
apple	peer	0.4358974358974359
apple	boom	0.07692307692307693
jail	boef	0.05
jail	boek	0.025
jail	vader	0.025
jail	tralie	0.375
jail	nor	0.025
jail	gebouw	0.025
jail	slecht	0.05
jail	ontsnappen	0.025
jail	dief	0.05
jail	streep	0.05
jail	vast	0.025
jail	cel	0.025
jail	straf	0.05
jail	misdadiger	0.025
jail	misdaad	0.025
jail	politie	0.025
jail	gevangene	0.075
jail	pak	0.05
farm	boer	0.1282051282051282
farm	kip	0.20512820512820512
farm	paard	0.02564102564102564
farm	doen	0.02564102564102564
farm	schaap	0.05128205128205128
farm	varken	0.1794871794871795
farm	koe	0.28205128205128205
farm	dier	0.10256410256410256
motive	moord	0.13513513513513514
motive	bedenken	0.02702702702702703
motive	reden	0.05405405405405406
motive	daad	0.05405405405405406
motive	beweging	0.02702702702702703
motive	detective	0.02702702702702703
motive	waarom	0.02702702702702703
motive	dader	0.02702702702702703
motive	verbergen	0.02702702702702703
motive	drijfveer	0.02702702702702703
motive	niets	0.02702702702702703
motive	motiveren	0.02702702702702703
motive	doen	0.05405405405405406
motive	schandaal	0.02702702702702703
motive	doorzettingsvermogen	0.02702702702702703
motive	willen	0.02702702702702703
motive	achterliggen	0.02702702702702703
motive	skien	0.02702702702702703
motive	aanslag	0.02702702702702703
motive	breien	0.02702702702702703
motive	richting	0.02702702702702703
motive	denken	0.02702702702702703
motive	chaos	0.02702702702702703
motive	gedrag	0.02702702702702703
motive	misdaad	0.02702702702702703
motive	abstract	0.02702702702702703
motive	streek	0.02702702702702703
motive	doel	0.05405405405405406
motive	psychologie	0.02702702702702703
guess	wie	0.058823529411764705
guess	raadsel	0.058823529411764705
guess	vraag	0.23529411764705882
guess	weten	0.058823529411764705
guess	schaakspel	0.058823529411764705
guess	vraagteken	0.058823529411764705
guess	les	0.058823529411764705
guess	spel	0.11764705882352941
guess	puzzel	0.058823529411764705
guess	vragen	0.11764705882352941
guess	fout	0.11764705882352941
winter	kou	0.025
winter	bevriezen	0.025
winter	sneeuw	0.175
winter	zomer	0.475
winter	koud	0.125
winter	jaargetijde	0.075
winter	herfst	0.025
winter	handschoen	0.025
winter	nu	0.025
winter	boom	0.025
knife	scherp	0.05
knife	moord	0.025
knife	steken	0.05
knife	eten	0.025
knife	dood	0.05
knife	schaar	0.05
knife	pistool	0.025
knife	schacht	0.025
knife	aanrecht	0.025
knife	geweld	0.025
knife	bestek	0.075
knife	lepel	0.075
knife	gereedschap	0.025
knife	appel	0.025
knife	snijden	0.025
knife	vrouw	0.025
knife	holster	0.025
knife	moordenaar	0.025
knife	steek	0.025
knife	zwitser	0.025
knife	puntig	0.025
knife	vork	0.275
circle	vierkant	0.525
circle	driehoek	0.025
circle	zand	0.025
circle	figuur	0.05
circle	route	0.025
circle	bal	0.05
circle	rond	0.2
circle	ovaal	0.025
circle	wiskunde	0.05
circle	hoepel	0.025
ambitious	ik	0.05555555555555555
ambitious	geleerd	0.05555555555555555
ambitious	werk	0.1111111111111111
ambitious	school	0.05555555555555555
ambitious	man	0.05555555555555555
ambitious	lui	0.05555555555555555
ambitious	popster	0.05555555555555555
ambitious	carriere	0.2222222222222222
ambitious	nietszeggend	0.05555555555555555
ambitious	ideaal	0.05555555555555555
ambitious	mens	0.05555555555555555
ambitious	ijverig	0.05555555555555555
ambitious	baan	0.05555555555555555
ambitious	danser	0.05555555555555555
baptize	tegenhouden	0.0625
baptize	jezus	0.0625
baptize	vreemd	0.0625
baptize	kind	0.0625
baptize	geloof	0.125
baptize	water	0.125
baptize	heilig	0.0625
baptize	kerk	0.3125
baptize	johannes	0.0625
baptize	jood	0.0625
move	reizen	0.05
move	lopen	0.15
move	volleybal	0.05
move	schaak	0.05
move	snelheid	0.05
move	straat	0.05
move	lichaam	0.05
move	reis	0.05
move	stilstaan	0.05
move	voorwaarts	0.05
move	huis	0.05
move	auto	0.1
move	gaan	0.05
move	bewegen	0.05
move	blijven	0.05
move	sport	0.05
move	fiets	0.05
pepper	zout	0.775
pepper	koken	0.025
pepper	paprika	0.025
pepper	heten	0.1
pepper	eten	0.05
pepper	smaak	0.025
swim	water	0.4
swim	zee	0.1
swim	badpak	0.05
swim	band	0.05
swim	borstcrawl	0.05
swim	duikplank	0.05
swim	waterpolo	0.05
swim	zwembad	0.1
swim	zwemmen	0.05
swim	bewegen	0.05
swim	duiken	0.05
hate	liefhebben	0.05263157894736842
hate	woede	0.10526315789473684
hate	nijd	0.05263157894736842
hate	liefde	0.5263157894736842
hate	vijand	0.05263157894736842
hate	mens	0.05263157894736842
hate	kwaad	0.10526315789473684
hate	aardig	0.05263157894736842
figure	schilderij	0.02631578947368421
figure	trainen	0.02631578947368421
figure	strip	0.02631578947368421
figure	figuurlijk	0.02631578947368421
figure	gezicht	0.02631578947368421
figure	zien	0.05263157894736842
figure	blok	0.02631578947368421
